what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326851152958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851162218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851166498
activated,editor,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui.editor.autoconf",1326851166525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326851167671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851173178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851184494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851185416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326851195557
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326851195673
activated,editor,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui.editors.AutomakeEditor",1326851195773
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326851195797
